,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
536,,,3.0,,2.0,2.0,2.0,3.0,,,0.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,,0.0,,3.0,0.0,,3.0,1.0,,,,,
537,,,1.0,,1.0,2.0,1.0,0.0,,,0.0,1.0,1.0,0.0,2.0,5.0,3.0,4.0,,0.0,,1.0,1.0,,1.0,2.0,,,,,
538,,,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,,2.0,,1.0,1.0,,1.0,0.0,,,,,
539,,,1.0,,0.0,3.0,3.0,2.0,,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,
540,,,0.0,,3.0,6.0,6.0,4.0,,,2.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,,2.0,,0.0,0.0,,1.0,2.0,,,,,
541,,,2.0,,0.0,3.0,1.0,1.0,,,4.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,,2.0,,3.0,1.0,,1.0,1.0,,,,,
542,,,1.0,,1.0,2.0,5.0,0.0,,,1.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,,2.0,,0.0,5.0,,2.0,0.0,,,,,
543,,,2.0,,3.0,3.0,2.0,4.0,,,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,,2.0,,2.0,0.0,,1.0,2.0,,,,,
544,,,0.0,,0.0,1.0,5.0,1.0,,,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,,0.0,,1.0,2.0,,1.0,0.0,,,,,
545,,,3.0,,1.0,1.0,0.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,
546,,,4.0,,1.0,3.0,2.0,2.0,,,0.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,,1.0,,1.0,2.0,,4.0,2.0,,,,,
547,,,0.0,,2.0,2.0,1.0,4.0,,,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,,1.0,,0.0,5.0,,0.0,0.0,,,,,
548,,,1.0,,1.0,4.0,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,,0.0,,0.0,0.0,,2.0,2.0,,,,,
549,,,0.0,,2.0,4.0,2.0,1.0,,,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,,3.0,,0.0,1.0,,2.0,0.0,,,,,
550,,,0.0,,1.0,2.0,2.0,0.0,,,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,,2.0,,0.0,0.0,,2.0,2.0,,,,,
551,,,0.0,,0.0,3.0,2.0,2.0,,,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,,1.0,,2.0,3.0,,4.0,3.0,,,,,
552,,,0.0,,2.0,2.0,3.0,2.0,,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,,0.0,2.0,,0.0,0.0,,,,,
553,,,1.0,,0.0,2.0,4.0,1.0,,,1.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,,,,,
554,,,1.0,,1.0,3.0,4.0,4.0,,,0.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,,0.0,,0.0,2.0,,2.0,0.0,,,,,
555,,,1.0,,3.0,1.0,2.0,2.0,,,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,,1.0,,2.0,1.0,,2.0,3.0,,,,,
556,,,0.0,,1.0,0.0,2.0,2.0,,,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,,0.0,,1.0,4.0,,1.0,1.0,,,,,
557,,,2.0,,2.0,4.0,3.0,1.0,,,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,,0.0,0.0,,0.0,1.0,,,,,
558,,,0.0,,1.0,2.0,1.0,3.0,,,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,,3.0,,1.0,3.0,,2.0,3.0,,,,,
559,,,1.0,,1.0,3.0,2.0,2.0,,,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,,,,,
560,,,1.0,,2.0,2.0,2.0,0.0,,,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,,1.0,,0.0,2.0,,1.0,2.0,,,,,
561,,,2.0,,1.0,6.0,4.0,3.0,,,1.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,,,
562,,,0.0,,1.0,3.0,1.0,1.0,,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,
563,1.0,,,,,2.0,3.0,1.0,,,2.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,,0.0,,2.0,1.0,,3.0,1.0,,0.0,,,
564,3.0,,,,,1.0,2.0,2.0,,,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,,0.0,,2.0,0.0,,2.0,3.0,,2.0,,,
565,1.0,,,,,4.0,1.0,1.0,,,1.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,,3.0,,1.0,0.0,,2.0,0.0,,0.0,,,
566,1.0,,,,,0.0,3.0,1.0,,,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,,0.0,,1.0,0.0,,1.0,1.0,,0.0,,,
567,1.0,,,,,4.0,1.0,1.0,,,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,,1.0,,3.0,1.0,,1.0,1.0,,2.0,,,
568,2.0,,,,,0.0,2.0,1.0,,,3.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,,5.0,,1.0,0.0,,1.0,0.0,,0.0,,,
569,0.0,,,,,3.0,5.0,2.0,,,3.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,,0.0,,1.0,1.0,,0.0,0.0,,2.0,,,
570,1.0,,,,,1.0,3.0,2.0,,,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,,1.0,,0.0,2.0,,1.0,1.0,,3.0,,,
571,2.0,,,,,1.0,2.0,3.0,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,0.0,,0.0,2.0,,0.0,1.0,,0.0,,,
572,0.0,,,,,1.0,1.0,1.0,,,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,,2.0,,0.0,2.0,,1.0,1.0,,0.0,,,
573,2.0,,,,,2.0,1.0,1.0,,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,,1.0,,0.0,3.0,,0.0,2.0,,1.0,,,
574,3.0,,,,,1.0,2.0,2.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,,1.0,,1.0,0.0,,1.0,2.0,,1.0,,,
575,2.0,,,,,0.0,5.0,1.0,,,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,,2.0,,3.0,0.0,,1.0,2.0,,1.0,,,
576,2.0,,,,,3.0,1.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,,4.0,,2.0,0.0,,1.0,1.0,,0.0,,,
577,1.0,,,,,0.0,2.0,2.0,,,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,,0.0,,3.0,1.0,,0.0,2.0,,1.0,,,
578,0.0,,,,,1.0,0.0,2.0,,,2.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,,2.0,,1.0,0.0,,0.0,0.0,,0.0,,,
579,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,,1.0,,2.0,0.0,,1.0,3.0,,1.0,,,
580,1.0,,,,,2.0,3.0,2.0,,,2.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,,4.0,,0.0,1.0,,0.0,1.0,,1.0,,,
581,1.0,,,,,4.0,1.0,0.0,,,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,0.0,,1.0,,,
582,2.0,,,,,2.0,3.0,1.0,,,0.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,,0.0,,0.0,1.0,,0.0,1.0,,0.0,,,
583,2.0,,,,,4.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,,1.0,,1.0,3.0,,0.0,3.0,,2.0,,,
584,0.0,,,,,3.0,2.0,0.0,,,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,,0.0,,1.0,2.0,,1.0,2.0,,3.0,,,
585,2.0,,,,,3.0,1.0,3.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,,0.0,1.0,,0.0,4.0,,0.0,,,
586,1.0,,,,,1.0,4.0,3.0,,,3.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,,2.0,,0.0,1.0,,1.0,1.0,,1.0,,,
587,1.0,,,,,4.0,1.0,1.0,,,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,,1.0,,1.0,3.0,,1.0,1.0,,2.0,,,
588,0.0,,,,,3.0,3.0,1.0,,,1.0,3.0,0.0,2.0,5.0,5.0,2.0,0.0,,1.0,,4.0,0.0,,1.0,2.0,,1.0,,,
589,3.0,,,,,1.0,1.0,3.0,,,1.0,0.0,3.0,1.0,2.0,0.0,4.0,0.0,,1.0,,1.0,3.0,,0.0,1.0,,1.0,,,
590,0.0,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,0.0,,1.0,1.0,,4.0,4.0,,2.0,,,
591,2.0,,,,,5.0,5.0,3.0,,,2.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,,3.0,,3.0,2.0,,4.0,4.0,,1.0,,,
592,1.0,,,,,1.0,5.0,0.0,,,1.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,,5.0,,1.0,1.0,,1.0,1.0,,0.0,,,
593,0.0,,,,,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,3.0,,1.0,1.0,,1.0,2.0,,2.0,,,
594,1.0,,,,,1.0,4.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,1.0,,3.0,2.0,,0.0,4.0,,0.0,,,
595,3.0,,,,,4.0,3.0,3.0,,,0.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,,5.0,,1.0,1.0,,4.0,1.0,,1.0,,,
596,0.0,,,,,3.0,1.0,3.0,,,3.0,2.0,1.0,1.0,2.0,4.0,2.0,,1.0,3.0,,2.0,4.0,,0.0,2.0,3.0,,,,
597,1.0,,,,,4.0,3.0,2.0,,,1.0,1.0,1.0,0.0,1.0,3.0,2.0,,1.0,1.0,,0.0,1.0,,0.0,1.0,2.0,,,,
598,2.0,,,,,2.0,2.0,1.0,,,2.0,0.0,0.0,0.0,5.0,1.0,2.0,,2.0,2.0,,2.0,2.0,,1.0,2.0,0.0,,,,
599,1.0,,,,,0.0,3.0,2.0,,,2.0,0.0,0.0,1.0,4.0,3.0,2.0,,1.0,1.0,,0.0,0.0,,2.0,2.0,1.0,,,,
600,0.0,,,,,1.0,1.0,0.0,,,2.0,1.0,4.0,3.0,0.0,1.0,2.0,,2.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,
601,0.0,,,,,7.0,1.0,1.0,,,2.0,1.0,0.0,1.0,0.0,2.0,0.0,,2.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,
602,1.0,,,,,4.0,4.0,1.0,,,0.0,2.0,2.0,0.0,4.0,1.0,0.0,,0.0,2.0,,0.0,3.0,,1.0,1.0,2.0,,,,
603,0.0,,,,,5.0,4.0,3.0,,,1.0,1.0,1.0,3.0,0.0,1.0,1.0,,0.0,1.0,,2.0,0.0,,1.0,1.0,2.0,,,,
604,1.0,,,,,3.0,4.0,0.0,,,0.0,0.0,3.0,1.0,1.0,4.0,3.0,,0.0,0.0,,1.0,2.0,,2.0,0.0,0.0,,,,
605,2.0,,,,,4.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,3.0,2.0,,0.0,3.0,0.0,,,,
606,0.0,,,,,4.0,1.0,2.0,,,0.0,0.0,3.0,2.0,2.0,0.0,3.0,,0.0,1.0,,1.0,0.0,,2.0,2.0,0.0,,,,
607,2.0,,,,,1.0,8.0,3.0,,,4.0,0.0,0.0,2.0,1.0,2.0,1.0,,0.0,4.0,,1.0,0.0,,4.0,1.0,1.0,,,,
608,1.0,,,,,2.0,5.0,3.0,,,1.0,1.0,0.0,3.0,2.0,2.0,2.0,,1.0,0.0,,1.0,2.0,,0.0,2.0,3.0,,,,
609,0.0,,,,,1.0,3.0,1.0,,,1.0,2.0,3.0,3.0,1.0,0.0,2.0,,3.0,3.0,,1.0,1.0,,0.0,1.0,0.0,,,,
610,,,,,,0.0,3.0,,,,2.0,2.0,2.0,1.0,,,5.0,,1.0,2.0,,1.0,2.0,,3.0,0.0,2.0,,,,
611,0.0,,,,,3.0,2.0,1.0,,,1.0,0.0,1.0,2.0,7.0,1.0,1.0,,0.0,0.0,,2.0,3.0,,0.0,1.0,1.0,,,,
612,0.0,,,,,2.0,3.0,1.0,,,1.0,1.0,0.0,1.0,5.0,1.0,3.0,,3.0,4.0,,0.0,0.0,,4.0,1.0,3.0,,,,
613,2.0,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,,,
614,1.0,,,,,2.0,0.0,0.0,,,2.0,2.0,0.0,0.0,3.0,2.0,2.0,,0.0,3.0,,1.0,1.0,,1.0,3.0,1.0,,,,
615,1.0,,,,,4.0,3.0,2.0,,,1.0,2.0,0.0,0.0,0.0,2.0,2.0,,1.0,0.0,,2.0,0.0,,1.0,1.0,1.0,,,,
616,1.0,,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,0.0,1.0,3.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,1.0,0.0,,,,
617,1.0,,,,,2.0,1.0,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,0.0,,2.0,0.0,1.0,,,,
618,1.0,,,,,3.0,0.0,3.0,,,0.0,0.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,0.0,2.0,2.0,,,,
619,2.0,,,,,3.0,2.0,0.0,,,2.0,0.0,1.0,0.0,1.0,3.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,3.0,1.0,,,,
620,2.0,,,,,0.0,4.0,5.0,,,1.0,0.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,,3.0,0.0,,0.0,2.0,2.0,,,,
621,2.0,,,,,3.0,5.0,2.0,,,2.0,1.0,2.0,2.0,4.0,0.0,3.0,,0.0,2.0,,1.0,3.0,,2.0,0.0,0.0,,,,
622,0.0,,,,,5.0,2.0,2.0,,,2.0,3.0,0.0,3.0,5.0,0.0,3.0,,1.0,1.0,,0.0,2.0,,0.0,1.0,0.0,,,,
623,3.0,,,,,3.0,1.0,3.0,,,1.0,3.0,1.0,1.0,3.0,0.0,2.0,,1.0,1.0,,2.0,2.0,,3.0,0.0,2.0,,,,
624,0.0,,,,,3.0,0.0,1.0,,,2.0,1.0,1.0,2.0,3.0,7.0,3.0,,1.0,2.0,,1.0,1.0,,2.0,0.0,0.0,,,,
625,2.0,,,,,2.0,4.0,1.0,,,2.0,2.0,2.0,1.0,5.0,3.0,4.0,,1.0,1.0,,2.0,0.0,,0.0,2.0,1.0,,,,
626,1.0,,,,,3.0,3.0,2.0,,,0.0,4.0,0.0,1.0,3.0,5.0,0.0,,3.0,4.0,,0.0,0.0,,3.0,2.0,1.0,,,,
627,2.0,,,,,0.0,2.0,1.0,,,2.0,2.0,1.0,2.0,3.0,2.0,6.0,,1.0,0.0,,1.0,0.0,,3.0,5.0,0.0,,,,
628,,,,1.0,2.0,4.0,1.0,0.0,,,3.0,,,0.0,0.0,5.0,5.0,,0.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,2.0,
629,,,,1.0,0.0,2.0,1.0,2.0,,,1.0,,,1.0,3.0,1.0,4.0,,3.0,0.0,,0.0,0.0,,2.0,4.0,0.0,,,1.0,
630,,,,1.0,0.0,2.0,5.0,1.0,,,3.0,,,5.0,5.0,0.0,0.0,,0.0,1.0,,2.0,1.0,,3.0,0.0,1.0,,,0.0,
631,,,,1.0,1.0,6.0,4.0,1.0,,,1.0,,,1.0,4.0,0.0,2.0,,2.0,0.0,,2.0,1.0,,4.0,3.0,1.0,,,1.0,
632,,,,3.0,1.0,7.0,3.0,1.0,,,3.0,,,2.0,1.0,2.0,1.0,,2.0,0.0,,2.0,0.0,,0.0,5.0,2.0,,,2.0,
633,,,,4.0,0.0,3.0,0.0,0.0,,,3.0,,,4.0,1.0,1.0,3.0,,0.0,1.0,,3.0,1.0,,1.0,4.0,3.0,,,0.0,
634,,,,0.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,2.0,1.0,2.0,,0.0,1.0,,1.0,2.0,,1.0,2.0,0.0,,,1.0,
635,,,,3.0,0.0,4.0,5.0,2.0,,,5.0,,,1.0,1.0,4.0,0.0,,1.0,0.0,,0.0,2.0,,1.0,0.0,0.0,,,3.0,
636,,,,3.0,1.0,6.0,4.0,2.0,,,0.0,,,2.0,3.0,0.0,1.0,,2.0,1.0,,2.0,0.0,,0.0,4.0,2.0,,,0.0,
637,,,,1.0,4.0,2.0,3.0,1.0,,,3.0,,,0.0,0.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,
638,,,,3.0,0.0,1.0,2.0,3.0,,,1.0,,,0.0,,0.0,1.0,,2.0,4.0,,2.0,0.0,,0.0,1.0,,,,1.0,
639,,,,2.0,1.0,4.0,7.0,1.0,,,0.0,,,3.0,2.0,2.0,1.0,,0.0,2.0,,1.0,2.0,,0.0,0.0,3.0,,,2.0,
640,,,,3.0,0.0,3.0,3.0,5.0,,,0.0,,,1.0,1.0,3.0,2.0,,0.0,0.0,,2.0,2.0,,3.0,0.0,2.0,,,1.0,
641,,,,1.0,0.0,1.0,5.0,3.0,,,3.0,,,2.0,2.0,1.0,0.0,,2.0,5.0,,3.0,2.0,,1.0,4.0,1.0,,,1.0,
642,,,,0.0,0.0,6.0,4.0,3.0,,,5.0,,,1.0,4.0,1.0,3.0,,2.0,0.0,,0.0,1.0,,0.0,1.0,0.0,,,1.0,
643,,,,2.0,0.0,4.0,8.0,3.0,,,2.0,,,0.0,0.0,2.0,2.0,,0.0,1.0,,1.0,0.0,,3.0,0.0,1.0,,,2.0,
644,,,,0.0,2.0,3.0,3.0,1.0,,,2.0,,,2.0,2.0,2.0,1.0,,4.0,0.0,,0.0,0.0,,2.0,3.0,2.0,,,0.0,
645,,,,1.0,5.0,2.0,4.0,0.0,,,4.0,,,2.0,1.0,3.0,3.0,,0.0,3.0,,2.0,3.0,,2.0,0.0,4.0,,,2.0,
646,,,,2.0,0.0,2.0,2.0,0.0,,,0.0,,,1.0,6.0,1.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,0.0,2.0,,,3.0,
647,,,,0.0,3.0,5.0,6.0,3.0,,,2.0,,,1.0,1.0,2.0,5.0,,0.0,2.0,,2.0,4.0,,2.0,0.0,0.0,,,0.0,
648,,,,4.0,0.0,2.0,0.0,2.0,,,1.0,,,1.0,4.0,1.0,3.0,,0.0,2.0,,1.0,1.0,,2.0,1.0,2.0,,,3.0,
649,,,,0.0,0.0,2.0,5.0,1.0,,,2.0,,,2.0,0.0,3.0,3.0,,0.0,1.0,,2.0,0.0,,1.0,6.0,0.0,,,1.0,
650,,,,2.0,3.0,1.0,5.0,0.0,,,4.0,,,2.0,1.0,3.0,1.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,,,0.0,
651,,,,2.0,1.0,2.0,,5.0,,,4.0,,,2.0,4.0,4.0,4.0,,1.0,3.0,,0.0,,,1.0,1.0,2.0,,,0.0,
652,,,,0.0,2.0,2.0,4.0,0.0,,,3.0,,,3.0,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,1.0,1.0,,,1.0,
653,,,,3.0,3.0,1.0,0.0,4.0,,,0.0,,,3.0,2.0,2.0,1.0,,0.0,1.0,,0.0,2.0,,0.0,3.0,0.0,,,1.0,
654,,,,2.0,1.0,1.0,3.0,3.0,,,1.0,,,3.0,2.0,3.0,1.0,,1.0,0.0,,0.0,3.0,,3.0,2.0,1.0,,,0.0,
655,,,,0.0,1.0,3.0,4.0,0.0,,,0.0,,,1.0,3.0,3.0,1.0,,0.0,1.0,,0.0,5.0,,5.0,1.0,0.0,,,2.0,
656,,,,1.0,1.0,2.0,6.0,0.0,,,1.0,,,2.0,2.0,0.0,2.0,,1.0,1.0,,2.0,0.0,,3.0,1.0,1.0,,,1.0,
657,,,,2.0,1.0,3.0,1.0,0.0,,,1.0,,,1.0,2.0,4.0,1.0,,1.0,0.0,,1.0,1.0,,1.0,2.0,4.0,,,2.0,
658,,,,1.0,1.0,3.0,4.0,2.0,,,2.0,,,0.0,4.0,2.0,2.0,,0.0,,,1.0,,,3.0,1.0,2.0,,,0.0,
659,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,
660,,,,0.0,1.0,0.0,4.0,1.0,,,2.0,,,2.0,0.0,6.0,1.0,,1.0,3.0,,5.0,2.0,,2.0,4.0,4.0,,,3.0,
661,,,,1.0,1.0,3.0,4.0,3.0,,,1.0,,,2.0,4.0,3.0,2.0,,0.0,0.0,,4.0,0.0,,6.0,1.0,1.0,,,1.0,
662,2.0,,,0.0,,1.0,2.0,4.0,1.0,,4.0,,1.0,3.0,2.0,2.0,4.0,,,1.0,,,1.0,,2.0,0.0,3.0,,,0.0,
663,4.0,,,1.0,,3.0,5.0,3.0,0.0,,1.0,,3.0,0.0,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,0.0,
664,2.0,,,2.0,,2.0,4.0,1.0,3.0,,0.0,,3.0,3.0,1.0,3.0,0.0,,,0.0,,,0.0,,1.0,0.0,1.0,,,2.0,
665,2.0,,,,,,,1.0,0.0,,0.0,,0.0,2.0,,1.0,,,,,,,2.0,,3.0,1.0,2.0,,,1.0,
666,1.0,,,1.0,,3.0,4.0,1.0,1.0,,1.0,,3.0,0.0,1.0,2.0,1.0,,,1.0,,,3.0,,1.0,2.0,0.0,,,1.0,
667,1.0,,,2.0,,5.0,4.0,3.0,2.0,,1.0,,3.0,1.0,3.0,0.0,5.0,,,1.0,,,6.0,,2.0,4.0,2.0,,,1.0,
