,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
668,4.0,,,2.0,,1.0,1.0,1.0,0.0,,1.0,,2.0,1.0,3.0,4.0,1.0,,,2.0,,,0.0,,0.0,3.0,0.0,,,3.0,
669,0.0,,,0.0,,4.0,2.0,2.0,1.0,,3.0,,1.0,0.0,5.0,2.0,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,,,3.0,
670,2.0,,,4.0,,4.0,2.0,1.0,0.0,,1.0,,1.0,1.0,2.0,2.0,1.0,,,3.0,,,0.0,,0.0,2.0,1.0,,,0.0,
671,0.0,,,1.0,,0.0,2.0,3.0,1.0,,4.0,,0.0,1.0,1.0,4.0,2.0,,,2.0,,,3.0,,1.0,1.0,0.0,,,2.0,
672,1.0,,,4.0,,0.0,4.0,2.0,1.0,,1.0,,4.0,2.0,0.0,0.0,4.0,,,1.0,,,0.0,,2.0,4.0,1.0,,,1.0,
673,2.0,,,0.0,,2.0,4.0,6.0,2.0,,1.0,,0.0,0.0,3.0,1.0,3.0,,,2.0,,,2.0,,1.0,0.0,0.0,,,2.0,
674,1.0,,,1.0,,1.0,4.0,0.0,2.0,,2.0,,2.0,2.0,3.0,1.0,3.0,,,2.0,,,1.0,,0.0,6.0,1.0,,,0.0,
675,2.0,,,1.0,,2.0,4.0,0.0,1.0,,1.0,,1.0,3.0,1.0,0.0,3.0,,,1.0,,,3.0,,3.0,1.0,2.0,,,1.0,
676,0.0,,,1.0,,1.0,5.0,0.0,1.0,,3.0,,2.0,4.0,1.0,2.0,1.0,,,0.0,,,0.0,,0.0,4.0,0.0,,,1.0,
677,0.0,,,0.0,,5.0,0.0,1.0,1.0,,3.0,,0.0,2.0,0.0,0.0,3.0,,,0.0,,,0.0,,0.0,0.0,2.0,,,0.0,
678,0.0,,,3.0,,1.0,0.0,3.0,2.0,,1.0,,0.0,2.0,3.0,3.0,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,,,2.0,
679,3.0,,,0.0,,4.0,6.0,1.0,3.0,,1.0,,0.0,0.0,2.0,3.0,0.0,,,2.0,,,1.0,,1.0,1.0,0.0,,,0.0,
680,1.0,,,1.0,,1.0,2.0,3.0,0.0,,1.0,,0.0,3.0,3.0,3.0,1.0,,,0.0,,,3.0,,2.0,0.0,1.0,,,1.0,
681,1.0,,,1.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,0.0,3.0,1.0,2.0,,,2.0,,,0.0,,0.0,2.0,2.0,,,1.0,
682,0.0,,,2.0,,0.0,1.0,1.0,0.0,,1.0,,2.0,1.0,3.0,0.0,4.0,,,0.0,,,1.0,,0.0,0.0,1.0,,,0.0,
683,,,,0.0,,3.0,,,0.0,,1.0,,,0.0,,0.0,,,,1.0,,,0.0,,,2.0,1.0,,,,
684,1.0,,,0.0,,3.0,3.0,1.0,0.0,,2.0,,2.0,1.0,4.0,4.0,0.0,,,2.0,,,3.0,,0.0,0.0,1.0,,,0.0,
685,1.0,,,1.0,,2.0,0.0,2.0,0.0,,2.0,,1.0,2.0,2.0,1.0,2.0,,,0.0,,,0.0,,2.0,1.0,1.0,,,4.0,
686,5.0,,,0.0,,1.0,0.0,1.0,2.0,,3.0,,2.0,3.0,1.0,3.0,2.0,,,1.0,,,4.0,,0.0,0.0,0.0,,,1.0,
687,1.0,,,1.0,,1.0,3.0,5.0,2.0,,1.0,,0.0,0.0,2.0,1.0,4.0,,,0.0,,,1.0,,0.0,4.0,0.0,,,3.0,
688,0.0,,,0.0,,3.0,1.0,,0.0,,2.0,,2.0,0.0,2.0,1.0,,,,1.0,,,0.0,,0.0,2.0,5.0,,,3.0,
689,0.0,,,1.0,,2.0,3.0,1.0,0.0,,3.0,,1.0,4.0,1.0,2.0,1.0,,,1.0,,,1.0,,0.0,0.0,1.0,,,1.0,
690,0.0,,,3.0,,1.0,2.0,3.0,1.0,,1.0,,3.0,1.0,4.0,1.0,3.0,,,1.0,,,4.0,,2.0,1.0,0.0,,,1.0,
691,4.0,,,0.0,,2.0,0.0,1.0,,,1.0,,1.0,1.0,4.0,3.0,4.0,,,1.0,,,,,2.0,0.0,1.0,,,1.0,
692,1.0,,,2.0,,3.0,5.0,0.0,1.0,,1.0,,3.0,0.0,1.0,2.0,2.0,,,0.0,,,0.0,,0.0,0.0,2.0,,,2.0,
693,1.0,,,1.0,,1.0,13.0,2.0,2.0,,4.0,,1.0,0.0,2.0,2.0,2.0,,,3.0,,,0.0,,2.0,1.0,0.0,,,0.0,
694,1.0,,,2.0,,4.0,5.0,1.0,0.0,,4.0,,5.0,1.0,3.0,3.0,3.0,,,2.0,,,1.0,,0.0,4.0,1.0,,,2.0,
695,2.0,,,2.0,,3.0,3.0,0.0,0.0,,0.0,,4.0,0.0,2.0,3.0,3.0,,,0.0,,,2.0,,2.0,2.0,3.0,,,1.0,
696,6.0,,,1.0,,1.0,5.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,0.0,0.0,1.0,,,0.0,
697,0.0,,,0.0,,1.0,5.0,1.0,2.0,,1.0,,0.0,0.0,1.0,2.0,2.0,,,1.0,,,2.0,,1.0,1.0,2.0,,,0.0,
698,2.0,,,3.0,,2.0,1.0,1.0,3.0,,2.0,,2.0,2.0,0.0,1.0,1.0,,,2.0,,,2.0,,1.0,0.0,2.0,,,1.0,
699,3.0,,,2.0,,2.0,4.0,1.0,0.0,,1.0,,1.0,1.0,3.0,1.0,3.0,,,2.0,,,0.0,,1.0,1.0,0.0,,,1.0,
700,2.0,,,1.0,,4.0,4.0,1.0,1.0,,1.0,,2.0,3.0,0.0,1.0,5.0,,,3.0,,,0.0,,2.0,2.0,1.0,,,0.0,
701,2.0,,,2.0,,4.0,1.0,2.0,1.0,,0.0,,0.0,1.0,3.0,1.0,2.0,,,0.0,,,2.0,,0.0,1.0,1.0,,,2.0,
702,0.0,,,3.0,,2.0,2.0,2.0,0.0,,1.0,,4.0,1.0,2.0,2.0,1.0,,,2.0,,,1.0,,1.0,0.0,2.0,,,1.0,
703,3.0,,,2.0,,5.0,1.0,2.0,1.0,,1.0,,2.0,1.0,0.0,4.0,2.0,,,2.0,,,0.0,,1.0,0.0,1.0,,,1.0,
704,0.0,,,1.0,,2.0,2.0,1.0,0.0,,0.0,,0.0,1.0,2.0,1.0,3.0,,,0.0,,,3.0,,0.0,1.0,1.0,,,0.0,
705,1.0,,,3.0,,1.0,3.0,3.0,1.0,,0.0,,0.0,2.0,3.0,1.0,0.0,,,0.0,,,3.0,,1.0,1.0,2.0,,,0.0,
706,,,,0.0,,3.0,,,1.0,,1.0,,0.0,,,0.0,1.0,,,,,,1.0,,,1.0,,,,0.0,
707,1.0,,,2.0,,2.0,2.0,3.0,1.0,,1.0,,2.0,0.0,5.0,0.0,3.0,,,1.0,,,0.0,,2.0,0.0,1.0,,,0.0,
708,2.0,,,2.0,,3.0,4.0,6.0,3.0,,1.0,,2.0,0.0,2.0,1.0,4.0,,,1.0,,,2.0,,0.0,0.0,1.0,,,3.0,
709,0.0,,,0.0,,1.0,1.0,0.0,0.0,,1.0,,2.0,2.0,2.0,4.0,4.0,,,1.0,,,4.0,,0.0,2.0,1.0,,,1.0,
710,1.0,,,1.0,,3.0,3.0,2.0,1.0,,3.0,,1.0,1.0,6.0,2.0,1.0,,,1.0,,,1.0,,0.0,2.0,0.0,,,1.0,
711,2.0,,,3.0,,1.0,2.0,1.0,0.0,,1.0,,1.0,3.0,1.0,3.0,4.0,,,1.0,,,0.0,,1.0,2.0,1.0,,,1.0,
712,1.0,,,0.0,,0.0,5.0,1.0,3.0,,0.0,,0.0,0.0,1.0,0.0,2.0,,,1.0,,,2.0,,0.0,1.0,1.0,,,1.0,
713,3.0,,,0.0,,3.0,2.0,4.0,1.0,,1.0,,1.0,0.0,2.0,2.0,1.0,,,1.0,,,2.0,,1.0,0.0,0.0,,,3.0,
714,0.0,,,1.0,,2.0,1.0,1.0,0.0,,2.0,,0.0,0.0,2.0,0.0,2.0,,,0.0,,,1.0,,0.0,4.0,0.0,,,3.0,
715,2.0,,,3.0,,1.0,2.0,2.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,,0.0,,,2.0,,0.0,1.0,0.0,,,3.0,
716,2.0,,,3.0,,2.0,4.0,3.0,1.0,,2.0,,0.0,2.0,2.0,2.0,3.0,,,1.0,,,1.0,,3.0,4.0,0.0,,,0.0,
717,3.0,,,0.0,,2.0,3.0,0.0,3.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,,4.0,,,0.0,,1.0,1.0,3.0,,,0.0,
718,2.0,,,1.0,,1.0,3.0,1.0,0.0,,1.0,,3.0,2.0,3.0,1.0,5.0,,,0.0,,,1.0,,2.0,0.0,0.0,,,4.0,
719,0.0,,1.0,2.0,,2.0,5.0,4.0,1.0,,1.0,,1.0,0.0,4.0,1.0,0.0,0.0,,2.0,,,0.0,,,0.0,,0.0,,,
720,1.0,,1.0,,,4.0,1.0,0.0,2.0,,3.0,,1.0,3.0,2.0,0.0,,2.0,,0.0,,,0.0,,,1.0,,0.0,,,
721,0.0,,2.0,2.0,,5.0,5.0,3.0,2.0,,1.0,,0.0,1.0,1.0,0.0,3.0,1.0,,2.0,,,0.0,,,0.0,,2.0,,,
722,3.0,,5.0,1.0,,3.0,2.0,0.0,1.0,,1.0,,1.0,0.0,,2.0,0.0,0.0,,1.0,,,0.0,,,,,2.0,,,
723,1.0,,0.0,0.0,,0.0,9.0,2.0,2.0,,1.0,,4.0,2.0,4.0,1.0,2.0,1.0,,1.0,,,0.0,,,3.0,,1.0,,,
724,0.0,,4.0,1.0,,1.0,3.0,5.0,0.0,,2.0,,3.0,2.0,5.0,1.0,5.0,3.0,,0.0,,,1.0,,,1.0,,0.0,,,
725,1.0,,1.0,1.0,,2.0,0.0,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,3.0,3.0,,1.0,,,0.0,,,3.0,,1.0,,,
726,1.0,,0.0,1.0,,3.0,2.0,1.0,2.0,,0.0,,1.0,1.0,2.0,1.0,5.0,0.0,,1.0,,,1.0,,,2.0,,4.0,,,
727,0.0,,2.0,1.0,,0.0,5.0,2.0,1.0,,1.0,,1.0,1.0,3.0,1.0,0.0,2.0,,2.0,,,1.0,,,0.0,,2.0,,,
728,0.0,,1.0,3.0,,5.0,0.0,5.0,0.0,,1.0,,2.0,1.0,1.0,2.0,3.0,3.0,,0.0,,,2.0,,,0.0,,4.0,,,
729,3.0,,2.0,1.0,,4.0,0.0,1.0,1.0,,1.0,,1.0,0.0,1.0,2.0,0.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,,
730,0.0,,2.0,1.0,,2.0,5.0,1.0,0.0,,2.0,,1.0,1.0,4.0,0.0,1.0,1.0,,1.0,,,0.0,,,3.0,,0.0,,,
731,0.0,,3.0,1.0,,1.0,1.0,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,,4.0,,,0.0,,,0.0,,1.0,,,
732,1.0,,1.0,0.0,,4.0,5.0,1.0,2.0,,1.0,,2.0,0.0,5.0,6.0,3.0,1.0,,1.0,,,1.0,,,0.0,,1.0,,,
733,0.0,,3.0,1.0,,2.0,1.0,0.0,1.0,,0.0,,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,0.0,,,1.0,,0.0,,,
734,2.0,,1.0,2.0,,4.0,2.0,2.0,1.0,,2.0,,3.0,1.0,0.0,2.0,4.0,2.0,,2.0,,,1.0,,,4.0,,0.0,,,
735,1.0,,1.0,0.0,,2.0,5.0,1.0,1.0,,0.0,,1.0,0.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,,,1.0,,0.0,,,
736,1.0,,1.0,1.0,,1.0,3.0,0.0,2.0,,0.0,,2.0,0.0,0.0,1.0,2.0,0.0,,0.0,,,2.0,,,0.0,,0.0,,,
737,0.0,,0.0,1.0,,1.0,2.0,3.0,2.0,,0.0,,1.0,0.0,4.0,1.0,0.0,1.0,,3.0,,,1.0,,,1.0,,1.0,,,
738,0.0,,2.0,2.0,,1.0,3.0,3.0,1.0,,0.0,,3.0,3.0,4.0,0.0,2.0,1.0,,2.0,,,1.0,,,0.0,,1.0,,,
739,1.0,,3.0,1.0,,5.0,5.0,0.0,0.0,,0.0,,0.0,0.0,2.0,0.0,4.0,1.0,,0.0,,,4.0,,,1.0,,1.0,,,
740,,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,2.0,0.0,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,,
741,1.0,,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,,2.0,0.0,1.0,4.0,2.0,1.0,,1.0,,,0.0,,,2.0,,2.0,,,
742,,,0.0,0.0,,3.0,3.0,1.0,2.0,,0.0,,1.0,0.0,1.0,,3.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,
743,1.0,,2.0,1.0,,1.0,3.0,0.0,0.0,,0.0,,1.0,0.0,2.0,0.0,0.0,3.0,,4.0,,,1.0,,,0.0,,0.0,,,
744,0.0,,0.0,0.0,,5.0,3.0,1.0,2.0,,2.0,,1.0,2.0,2.0,1.0,2.0,0.0,,3.0,,,0.0,,,0.0,,3.0,,,
745,1.0,,1.0,0.0,,3.0,3.0,1.0,1.0,,1.0,,3.0,0.0,2.0,1.0,3.0,2.0,,1.0,,,0.0,,,2.0,,1.0,,,
746,1.0,,0.0,1.0,,2.0,2.0,1.0,0.0,,3.0,,2.0,0.0,4.0,1.0,1.0,0.0,,1.0,,,2.0,,,1.0,,4.0,,,
747,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,0.0,,1.0,1.0,,2.0,1.0,1.0,0.0,,1.0,,2.0,1.0,2.0,0.0,2.0,0.0,,0.0,,,2.0,,,1.0,,0.0,,,
749,1.0,,3.0,1.0,,4.0,3.0,1.0,3.0,,3.0,,1.0,2.0,3.0,2.0,1.0,0.0,,1.0,,,0.0,,,1.0,,1.0,,,
750,2.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,,
751,3.0,,3.0,1.0,,2.0,2.0,0.0,3.0,,3.0,,2.0,3.0,1.0,2.0,1.0,0.0,,2.0,,,1.0,,,1.0,,1.0,,,
752,0.0,,0.0,2.0,,4.0,3.0,2.0,2.0,,0.0,,1.0,,5.0,2.0,2.0,0.0,,2.0,,2.0,,2.0,,,,0.0,,1.0,
753,2.0,,0.0,0.0,,5.0,6.0,0.0,1.0,,0.0,,3.0,,0.0,1.0,3.0,4.0,,1.0,,3.0,,1.0,,,,2.0,,1.0,
754,0.0,,4.0,1.0,,,1.0,2.0,0.0,,4.0,,,,1.0,0.0,,,,1.0,,,,,,,,0.0,,3.0,
755,1.0,,0.0,1.0,,6.0,2.0,0.0,2.0,,2.0,,0.0,,4.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.0,,0.0,
756,4.0,,0.0,3.0,,1.0,4.0,4.0,5.0,,0.0,,2.0,,4.0,1.0,3.0,0.0,,0.0,,2.0,,0.0,,,,3.0,,0.0,
757,0.0,,0.0,1.0,,1.0,5.0,1.0,0.0,,0.0,,1.0,,3.0,0.0,1.0,1.0,,1.0,,2.0,,2.0,,,,3.0,,1.0,
758,2.0,,1.0,1.0,,4.0,1.0,0.0,5.0,,2.0,,1.0,,3.0,1.0,2.0,0.0,,1.0,,0.0,,1.0,,,,2.0,,0.0,
759,2.0,,3.0,2.0,,0.0,1.0,1.0,2.0,,0.0,,3.0,,1.0,0.0,4.0,1.0,,1.0,,0.0,,0.0,,,,1.0,,0.0,
760,3.0,,0.0,2.0,,1.0,4.0,1.0,3.0,,0.0,,0.0,,2.0,1.0,2.0,1.0,,2.0,,1.0,,2.0,,,,0.0,,1.0,
761,2.0,,0.0,0.0,,6.0,7.0,1.0,0.0,,1.0,,3.0,,3.0,3.0,1.0,0.0,,0.0,,1.0,,1.0,,,,1.0,,1.0,
762,1.0,,0.0,1.0,,2.0,4.0,3.0,1.0,,3.0,,1.0,,1.0,2.0,1.0,3.0,,4.0,,2.0,,1.0,,,,3.0,,1.0,
763,3.0,,,1.0,,3.0,,2.0,0.0,,1.0,,3.0,,,,2.0,0.0,,0.0,,1.0,,1.0,,,,3.0,,0.0,
764,4.0,,0.0,0.0,,2.0,1.0,2.0,3.0,,1.0,,1.0,,2.0,0.0,1.0,1.0,,1.0,,0.0,,0.0,,,,1.0,,1.0,
765,1.0,,1.0,3.0,,0.0,3.0,4.0,1.0,,2.0,,1.0,,5.0,2.0,1.0,6.0,,2.0,,1.0,,0.0,,,,2.0,,3.0,
766,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,2.0,,1.0,1.0,1.0,1.0,,0.0,,1.0,,3.0,,,,2.0,,0.0,
767,1.0,,0.0,2.0,,2.0,0.0,2.0,1.0,,0.0,,0.0,,3.0,0.0,2.0,0.0,,0.0,,0.0,,2.0,,,,2.0,,0.0,
768,3.0,,0.0,1.0,,1.0,1.0,0.0,,,3.0,,2.0,,1.0,0.0,3.0,3.0,,1.0,,2.0,,0.0,,,,,,1.0,
769,1.0,,1.0,2.0,,2.0,4.0,5.0,2.0,,1.0,,1.0,,1.0,3.0,5.0,1.0,,2.0,,1.0,,3.0,,,,0.0,,0.0,
770,0.0,,0.0,0.0,,2.0,5.0,1.0,0.0,,0.0,,1.0,,2.0,2.0,1.0,0.0,,1.0,,0.0,,1.0,,,,1.0,,2.0,
771,2.0,,0.0,1.0,,6.0,3.0,0.0,1.0,,1.0,,3.0,,2.0,2.0,5.0,0.0,,0.0,,0.0,,0.0,,,,1.0,,0.0,
772,0.0,,1.0,1.0,,2.0,4.0,2.0,3.0,,2.0,,0.0,,2.0,0.0,1.0,3.0,,1.0,,0.0,,2.0,,,,2.0,,1.0,
773,0.0,,1.0,2.0,,3.0,2.0,3.0,4.0,,1.0,,1.0,,4.0,1.0,2.0,3.0,,3.0,,0.0,,0.0,,,,2.0,,2.0,
774,4.0,,4.0,2.0,,1.0,1.0,1.0,0.0,,3.0,,3.0,,1.0,0.0,1.0,0.0,,0.0,,1.0,,3.0,,,,1.0,,1.0,
775,3.0,,2.0,0.0,,5.0,4.0,2.0,,,2.0,,3.0,,2.0,1.0,1.0,2.0,,0.0,,0.0,,1.0,,,,,,2.0,
776,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,,2.0,,3.0,1.0,1.0,3.0,,0.0,,4.0,,2.0,,,,2.0,,0.0,
777,1.0,,1.0,3.0,,4.0,0.0,0.0,1.0,,1.0,,0.0,,3.0,0.0,1.0,2.0,,1.0,,0.0,,0.0,,,,0.0,,2.0,
778,1.0,,0.0,0.0,,4.0,4.0,2.0,1.0,,2.0,,4.0,,5.0,2.0,0.0,0.0,,1.0,,0.0,,1.0,,,,0.0,,0.0,
779,4.0,,0.0,0.0,,3.0,3.0,1.0,2.0,,0.0,,0.0,,3.0,4.0,3.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,1.0,
780,3.0,,0.0,0.0,,3.0,0.0,1.0,0.0,,2.0,,3.0,,3.0,0.0,3.0,,,,,0.0,,2.0,,,,2.0,,3.0,
781,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,,
782,0.0,,0.0,2.0,,1.0,0.0,3.0,4.0,,3.0,,3.0,,2.0,0.0,0.0,2.0,,1.0,,0.0,,1.0,,,,1.0,,0.0,
783,1.0,,0.0,1.0,,2.0,3.0,2.0,0.0,,0.0,,4.0,,3.0,2.0,5.0,0.0,,2.0,,0.0,,2.0,,,,0.0,,1.0,
784,4.0,,1.0,0.0,,3.0,3.0,1.0,0.0,,3.0,,5.0,,3.0,6.0,3.0,0.0,,0.0,,3.0,,0.0,,,,3.0,,1.0,
785,5.0,,4.0,1.0,,2.0,1.0,3.0,0.0,,2.0,,3.0,,0.0,1.0,1.0,1.0,,0.0,,2.0,,3.0,,,,0.0,,2.0,
786,2.0,,,0.0,,2.0,4.0,0.0,1.0,,3.0,,4.0,,0.0,2.0,5.0,3.0,,,,4.0,1.0,1.0,,1.0,,1.0,,,1.0
787,2.0,,,2.0,,3.0,2.0,0.0,1.0,,2.0,,3.0,,2.0,1.0,3.0,1.0,,,,2.0,1.0,1.0,,2.0,,4.0,,,1.0
788,3.0,,,2.0,,,,0.0,0.0,,1.0,,,,6.0,,,3.0,,,,2.0,1.0,,,,,,,,1.0
789,1.0,,,0.0,,4.0,0.0,1.0,0.0,,2.0,,2.0,,5.0,0.0,2.0,1.0,,,,1.0,2.0,0.0,,3.0,,3.0,,,1.0
790,0.0,,,3.0,,4.0,1.0,3.0,2.0,,1.0,,3.0,,6.0,0.0,2.0,0.0,,,,0.0,1.0,1.0,,1.0,,1.0,,,0.0
791,1.0,,,0.0,,4.0,,0.0,1.0,,0.0,,0.0,,,0.0,3.0,3.0,,,,3.0,0.0,2.0,,2.0,,3.0,,,0.0
792,1.0,,,0.0,,3.0,0.0,0.0,,,0.0,,1.0,,3.0,3.0,4.0,1.0,,,,2.0,1.0,1.0,,2.0,,1.0,,,2.0
793,0.0,,,0.0,,4.0,1.0,0.0,0.0,,1.0,,3.0,,2.0,0.0,2.0,1.0,,,,0.0,0.0,1.0,,0.0,,4.0,,,1.0
794,0.0,,,1.0,,3.0,3.0,4.0,2.0,,0.0,,2.0,,4.0,0.0,3.0,1.0,,,,2.0,4.0,1.0,,2.0,,0.0,,,1.0
795,2.0,,,0.0,,5.0,2.0,0.0,0.0,,3.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,0.0,,0.0,,,0.0
796,1.0,,,0.0,,6.0,4.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,3.0,,,,1.0,2.0,3.0,,0.0,,5.0,,,2.0
797,4.0,,,4.0,,4.0,2.0,2.0,0.0,,3.0,,3.0,,1.0,1.0,0.0,3.0,,,,2.0,0.0,1.0,,1.0,,1.0,,,2.0
798,1.0,,,0.0,,3.0,5.0,2.0,2.0,,3.0,,0.0,,4.0,0.0,3.0,1.0,,,,2.0,1.0,0.0,,5.0,,1.0,,,0.0
799,1.0,,,3.0,,2.0,2.0,1.0,2.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,2.0,5.0,0.0,,0.0,,1.0,,,0.0
800,1.0,,,1.0,,2.0,2.0,2.0,0.0,,0.0,,4.0,,3.0,2.0,4.0,3.0,,,,2.0,1.0,1.0,,0.0,,0.0,,,1.0
801,2.0,,,1.0,,4.0,2.0,1.0,1.0,,1.0,,2.0,,4.0,0.0,0.0,4.0,,,,1.0,2.0,2.0,,0.0,,1.0,,,5.0
802,2.0,,,0.0,,3.0,3.0,0.0,1.0,,2.0,,2.0,,2.0,0.0,1.0,2.0,,,,1.0,2.0,0.0,,2.0,,2.0,,,1.0
